"본문 이미지 영역업무협약식에 참석한 윤장현 광주광역시 시장, 정창수 한국관광공사 사장, 이낙연 전라남도 도지사(왼쪽 네 번째부터). /사진제공=한국관광공사한국관광공사(사장 정창수)가 광주광역시, 전라남도, 한국방문위원회와 공동으로 범국민적 친절문화 확산을 위한 관광객 환대 캠페인인 'K스마일 캠페인'을 14일(목) 광주송정역에서 개최했다고 밝혔다.  이날 행사에는 정창수 한국관광공사 사장, 윤장현 광주광역시 시장, 이낙연 전라남도 도지사, 김홍주 한국관광협회중앙회 회장, 광주·전남지역 관광업계 관계자 등 150여명이 참석했으며 '광주·전남지역 K스마일 캠페인 확산 및 관광발전을 위한 업무협약식'과 KTX이용 관광객 대상 K스마일 캠페인, SNS 홍보이벤트 등을 펼쳤다.  K스마일 캠페인은 국민 환대의식 제고와 범국가적 친절문화 확산·정착을 위한 캠페인이다. 특히 숙박, 음식, 쇼핑, 교통 등 외래객 접점 부문의 수용태세 및 관광환경을 개선해 국가 관광 경쟁력을 높이기 위한 사업이며 관광공사가 지난해 8월부터 한국방문위원회와 공동 추진 중이다.  정창수 관광공사 사장은 ""1990년대 초 외래관광객 감소문제에 직면한 프랑스도 1994년부터 2004년까지 문화시민운동으로 '봉주르캠페인'을 추진해 성과를 거뒀다""면서 ""2018 평창동계올림픽과 2016~2018 한국방문의 해를 맞아 K스마일 캠페인을 지속해 관광산업 발전의 기틀을 다지겠다""고 밝혔다.  한편 관광공사는 오는 18일(월) 서병수 부산광역시 시장 등 250여명이 참석하는 K스마일 캠페인을 부산 광복로에서 개최한다.  박정웅 기자 parkjo@mt.co.kr",2.45,87.93,1.41,1.67,6.53,통일
"동영상 뉴스  [앵커]  전남 목포에는 '한국 고아의 어머니'로 불리는 일본인 다우치 치즈코, 한국명 윤학자 여사가 설립한 공생원이 있습니다.  윤학자 여사는 일제 강점기 시절 한국인 고아 3천 명을 돌봐 해방 이후 우리 정부의 훈장을 받기도 했는데요.  전라남도와 윤학자 여사의 고향 일본 고치현은 다양한 분야의 교류를 활성화하고 세계 고아의 날 지정에도 힘을 모으기로 했습니다.  김범환 기자가 보도합니다.  [기자]  유달산 자락에 있는 사회복지시설입니다.  일제 강점기 한국인과 결혼한 다우치 치즈코, 한국명 윤학자 여사는 격동의 역사에도 고아 3천 명을 키워냈습니다.  지난 1963년 광복절 때 독립 뒤 일본인으로서는 처음으로 훈장을 받은 윤학자 여사의 고향에는 윤 여사의 인류애를 기리는 기념비가 세워졌습니다.  [윤 기 / 윤학자 여사 후손 : 한국인의 따뜻한 마음을 담아서 어머니의 고향인 고치 현 이곳을 찾아 주셔서 감사합니다.]  윤학자 여사의 후손 등은 한일 여러 단체와 함께 UN 세계 고아의 날 제정도 추진하고 있습니다.  윤학자 여사의 박애 정신으로 이어진 인연으로 일본 고치 현은 지난 2013년 순천만 정원박람회에 일본 정원을 선보였습니다.  전라남도는 고치 현이 '호빵맨'을 배출한 유명 만화대회에 외국인으로서는 최초로 전라남도 고등학생들을 초청한 데 대한 보답으로 올해 여수 청소년축제에 일본 학생들을 초청하기로 했습니다.  [오자키 마사나오 / 일본 고치 현 지사 : 전라남도와 고치 현의 관계는 단순히 경제 분야뿐만이 아닙니다. 여러 가지 분야에서 교류하고 있습니다.]  '숲 속의 전남' 사업으로 천만 그루 나무 심기를 추진하는 전라남도는 편백 나무로 이름난 고치 현과 관심이 같은 여러 분야에서 교류를 대폭 강화하기로 했습니다.  [이낙연 / 전라남도지사 : 이렇게 교류 협력을 전면적으로 확대, 심화 확대하기 위해서 이제까지 분야별 협력관계를 총괄하고 망라하는 최고 높은 단계의 협력관계로 올해부터 격상시켰으면 합니다.]  전라남도는 일본 고치 현이 이를 받아들임에 따라 오는 10월 윤학자 여사 추모 기념일에 맞춰 일본 자치단체 가운데 처음으로 고치 현과 자매결연을 하기로 했습니다.  YTN 김범환[kimbh@ytn.co.kr]입니다.  [저작권자(c) YTN &amp; YTN PLUS. 무단 전재-재배포 금지]",3.94,74.85,0.53,1.64,19.04,통일
"22일 기획조정실·감사관실·대변인실·도민소통실 업무보고  [아시아경제 노해섭 기자]전라남도는 22일 이낙연 도지사와 외부 전문가가 참석한 가운데 기획조정실, 감사관실, 대변인실, 도민소통실 2016년 업무보고회를 개최했다. 이들 실국은 올 한 해 ‘섬 지역 인터넷·통신망’확충과 ‘신뢰받는 공직사회 조성’에 총력을 다하기로 다짐했다.  기획조정실은 올해 목표를 ‘청년이 돌아오는 전남 실현 뒷받침’으로 정하고, 도정의 기획·조정·평가 기능 강화와 지역 간 상생협력을 확대하겠다고 밝혔다. 도지사 공약사항과 도정 역점시책 추진 상황을 주기적으로 점검해 부족한 사항은 개선하고, 지역에 활기를 불어넣을 신규시책을 발굴키로 했다.  호남권 상생과 경북도, 서울시와 상호 합의한 상생 협력과제를 내실있게 실천하고, 경기도와 상생과제를 조기에 확정해 협의회 구성 등 협력시스템을 본격 가동할 계획이다. 어려운 재정여건 극복을 위해 건전재정 운영, 지방세수 확충, 국고예산 확보활동을 전략적으로 추진하고 농어촌 지역 인터넷·통신망 확충을 위해 올해 73개 섬 등 369개 마을에 초고속통신망을 구축한다.  혁신도시 활성화를 위해 버스 운행 노선 및 KTX 정차 확대, 2개 학교 개교 등 교통·교육 여건을 개선하고, ‘공공기관장협의회’와 ‘지역발전분과위원회’를 내실있게 운영해 이전 공공기관과 지역사회 협력체계를 강화한다.  감사관실은 ▲청렴도 향상 추진체계 강화 ▲부패 발생을 줄이는 공무원 의식·행태 개선 ▲신바람 나는 직장분위기 확산 등으로 2016년이 청렴도 평가 상위권 달성의 원년이 되도록 노력한다는 방침이다. 행정부지사를 본부장으로 하는 ‘청렴대책본부’를 구성해 운영키로 했다. 부패 발생 사후관리체계를 진행관리체계로 변경하는 한편, 부패 발생 기관·부서에 대해서는 성과급 등 불이익을 부여해 청렴의지를 강화키로 했다. 또 즐거운 청렴문화 확산을 위해 청렴연수원의 청렴콘서트 초청, 직원 소통캠프, 공무원 어울림 한마당 등 소통하고 신바람나는 직장 문화를 만들어갈 계획이다.  대변인실은 중점 시책으로 ▲도정 핵심사업의 집중 기획홍보 ▲수요자 중심의 고품격 정보 제공 및 소통 활성화 ▲영상 콘텐츠 제작 및 보존 활용  ▲다양한 매체와 SNS를 활용한 해외 홍보 ▲보도지원 시스템 구축 등 5개 분야 13개 시책을 제시했다. 또 신속·정확한 도정 보도를 최우선으로 언론과의 상시 소통은 물론 주요 사업 현장 설명과 동행 취재로 사실과 다른 왜곡 보도를 사전에 방지하고, 시군 지역 언론도 적극 활용할 계획이다.  도민소통실은 자원봉사 참여율을 높이면서 자원봉사 수요처가 원하는 맞춤형 봉사활동을 추진한다. 이를 위해 공직자가 솔선해 기업체 종사자, 유관기관, 직능단체 회원과 함께 재능 나눔 기부활동을 실시함으로써 자원봉사 참여 분위기를 조성하고, 자원봉사 수요처를 계속 발굴할 계획이다.  소외·취약계층과의 간담회를 지속적으로 추진하고, 향우회를 비롯한 호남미래포럼, 중앙부처 공무원, 중앙 언론인, 서울·경기지역 기업인 등 출향인사와 유대를 더욱 강화하고, 학계와 문화·예술계, 체육계 등 전문분야 종사자와의 만남도 추진한다.  이낙연 도지사는 “빛가람 혁신도시는 난개발을 방지하고 녹지공간을 충분히 확보하는 등 명품도시로 가꿔야 한다”고 말했다. 또한 “도정은 수요자 입장에서 도민에게 설명하고 홍보해 달라”고 당부하고 “인사 과정에 대해서도 직원들에게 잘 설명해주는 노력이 필요하다”고 덧붙였다.  한편 전라남도 업무보고는 9일간 도지사 주재로 외부전문가 5~6명이 참여하는 토론방식으로 진행, 이날 마무리됐다.  노해섭  기자 nogary@",9.25,59.19,2.58,13.3,15.68,통일
"[한겨레]  남종화 전통 계승·경제 활성화 겨냥  주최지 목포권…7월까지 밑그림 마련  전남도가 3년 안에 목포권에서 동양화 비엔날레를 열기로 했다.  전남도는 18일 “조선 후기 소치 허련을 필두로 한 남종화의 전통을 계승할 ‘동양화 비엔날레’를 3년 안에 창설하겠다”고 밝혔다.  도는 “짝수 연도에 열리는 광주비엔날레와 겹치지 않아야 하고, 정부의 승인과 사무국 설치, 전시장 조성, 예산 확보 등에 걸리는 절차를 감안하면 준비가 필요하다”고 설명했다.  개최 장소는 남종화의 맥이 진도 운림산방에서 태동해 목포와 광주로 퍼져나간 경로를 고려해 목포권을 염두에 두고 있다. 참여 범위는 한국과 중국, 일본 등 3국으로 제한하지 않고 타이완(대만)과 북한까지 확대해 동양화의 국제적 발전에 디딤돌을 놓기로 했다.  이를 위해 이달 말이나 다음달 초 동양화 전문가 10여명을 초청해 비엔날레 창설의 타당성과 성공 가능성, 전시 구상 등에 대한 의견을 듣기로 했다. 이어 7월까지 연구용역을 통해 밑그림을 마련하기로 했다.  동양화를 특화한 비엔날레는 1998년 창설한 중국 선전(심천)의 국제수묵화비엔날레가 유일하다. 국내에서 열리는 비엔날레 7곳 중 동양화에 초점을 맞춘 전시는 아직 없다. 광주비엔날레는 종합미술 분야여서 동양화도 일부 전시되지만 현대 쪽에 무게를 두고 있다.  이기환 도 문화관광체육국장은 “용역을 한 뒤 시기, 장소, 구성 등 구체안을 발표하겠다. 예향 남도의 전통을 되살릴 수 있는 행사이다. 다만 동양화가 친숙하지 않은 젊은층들한테 공감을 받을 만한 전시 구상을 내놓는 것이 과제”라고 말했다.  도는 또 동양화를 예술 자원으로 활용해 방문객을 끌어들이고 지역에 활력을 불어넣는 방안을 다듬기로 했다. 이 구상은 이낙연 전남도지사의 신년사를 통해 제안됐다. 이 지사는 ‘남도 문예 르네상스 프로젝트’를 발표하며 동양화 비엔날레 창설과 한국전통정원 조성을 약속했다. 이 프로젝트에는 남도의 고유한 문화자원인 동양화, 도자기, 전통차, 판소리, 정자와 정원 등을 지역 발전의 새로운 동력으로 활용하자는 뜻이 담겼다. 산업화 위주의 발전 전략에서 벗어나 문화 전통을 바탕으로 하는 문예 부흥을 이루겠다는 방향 전환이기도 하다.  안관옥 기자 okahn@hani.co.kr  공식 SNS  Copyrights ⓒ 한겨레신문사, 무단전재 및 재배포 금지",6.86,74.43,1.49,7.43,9.79,통일
"(무안=뉴스1) 김한식 기자 = 전북 김제와 고창에서 잇따라 구제역이 발생한 가운데 전남도는 구제역 유입방지를 위한 긴급 방역대책을 마련해 추진하고 있다고 14일 밝혔다.  도는 구제역 의심축이 발생한 즉시 농가와 협회 등에 문자메시지 등을 통해 상황을 전파했다. 전북과 충남 등 구제역 발생지역에서 생산된 우제류의 입식 및 도축 등 도내 반입을 제한했다.  또 전남지역 15개 가축 시장과 10개 도축장의 거래도 차단했으며 22개 모든 시·군에 축산차량 거점소독시설 운영 및 소독필증 발급 후 이동토록 했다. 모든 우제류 축산농장 및 도축장 등 축산관련 시설에 대해서는 13일 일제 소독을 실시했다.  지난 12일부터 이틀간 13개반 26명을 구성해 구제역 방역 추진실태를 일제점검한 도는 이낙연 지사의 방역소독 현장 방문에 이어 14일에는 부지사 주재 시군 부단체장 긴급 영상회의를 열고 27일까지 돼지사육농가 구제역 긴급 일제접종 계획을 시달하기도 했다.  전북 고창에서 가축을 출하한 담양군 소재 도축장에 대해서는 이동제한과 도축장 내외부 소독, 출입차량 등 역학조사를 진행중이다.  아울러 각 시·군과 협회에는 축산농가 대규모 행사 개최 및 발생지역 방문 자제를 요청하는 한편, 시?군 거점소독시설 운영 및 농가 소독을 위한 예비비 10원을 긴급 지원했다.  도는 전북도와 경계지역 4개 시·군 주요 도로에 이동통제초소를 설치하고 구제역 백신 적기 공급 및 100% 예방접종 을 실시할 방침이다.  농가별 담당공무원 4000명을 동원해 매일 백신접종 등 전화예찰을 실시하고 예방접종, 소독 등 농가 방역의무사항 이행여부에 대해서도 지도·점검을 강화하기로 했다.  한편, 전북에서는 지난 11일 김제에 이어 전북 고창의 한 양돈농가에서 2번째 구제역 확진판정이 나왔다.  hskim@  ), 무단 전재 및 재배포 금지]",3.89,64.17,1.0,2.62,28.33,통일
"【광주=뉴시스】14일 오전 광주광역시 광산구 소재 송정역사에서 한국관광공사 광주전남지사(지사장 이강우)는 한국관광공사, 광주광역시, 광주·전남 관광유관기관 등과 K-스마일 확산 및 광주·전남 관광발전을 위한 협약식을 개최했다. 윤장현(왼쪽네번째) 광주광역시장, 정창수(왼쪽다섯번째) 한국관광공사사장, 이낙연(왼쪽여섯번째) 전남지사가 기념촬영을 하고 있다. 2016.01.14.  photo@newsis.com  [사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com, 02-721-7470)로 보내주시면 적극 반영하겠습니다.",3.41,84.33,0.87,8.34,3.04,통일
"14일 협약식 …관광객 무한 만족 위한 범도민 친절운동 벌이기로  [아시아경제 노해섭 기자]전라남도는 14일 광주 송정역에서 광주시, 한국관광공사, 광주·전남 시도 관광협회, 숙박업협회, 외식업협회와 공동으로 ‘K-스마일 확산 및 광주·전남 관광발전협약식’을 개최했다.  전국 처음으로 실시된 이날 K-스마일 확산 등 협약식에는 이낙연 전라남도지사와 윤장현 광주시장, 정창수 한국관광공사 사장, 광주·전남 관광 유관단체장 등이 참석했다.  이날 협약에 따라 전라남도와 광주시, 한국관광공사 등은 국내외 관광객에 대한 시도민의 환대 및 친절 문화 정착을 위해 K-스마일 확산 사업을 공동으로 추진한다. 또한 관광 수용태세 컨설팅 지원과 광주·전남 관광 발전 도약을 위한 협력체제를 구축한다.  이낙연 도지사는 “광주·전남이 관광분야에서 비약적인 발전을 해 연간 방문객 5천만 시대를 앞두고 있다”며 “청결, 친절, 정확, 편의 4가지 키워드를 갖고 준비해나가자”고 당부했다.  이어 “글로벌 광주·전남을 만들겠다는 생각으로 우리 스탠더드가 어디까지 왔는지 점검하고, 오늘 행사가 세레모니로 그치지 않고 전 시도민에게 스며들어가는 지속적인 운동이 됐으면 한다”고 덧붙였다.  협약식에 이어 이낙연 도지사와 윤장현 시장, 정창수 사장 등 참석자들은 송정역을 통해 남도를 방문한 관광객에게 관광 홍보물을 나눠주는 등 미소·친절 캠페인을 벌였다.  K-스마일 캠페인은 정부가 '2016~2018 한국방문의 해’외국인 관광객 유치에 발 벗고 나서면서, ‘한국이 웃으면 세계가 웃어요’라는 슬로건으로 펼치는 범국민 친절 운동이다.  전라남도는 숙박, 음식, 교통, 쇼핑 등 관광객이 몰리는 곳을 대상으로 관광객이 무한 만족할 수 있는 범도민 친절 운동을 대대적으로 전개할 방침이다. 이를 위해 전라남도는 시군별 지역관광협의회를 구성하고 범 도민 친절 캠페인과 직능 단체별 친절 결의대회 등을 진행할 예정이다.  노해섭  기자 nogary@",1.0,92.41,0.31,1.2,5.08,통일
"이어 “요즘 사람들은 자기 몸을 무척 중요하게 생각한다. 옛날 섬 음식이 몸에 좋으므로 옛날 사람들이 먹었던 섬 음식을 개발할 필요가 있다”며 “또한 당제 사진이나 예부터 내려오는 스토리를 지금부터 잘 기록하고 정리해주길 바란다”고 덧붙였다.  이 지사는 취임 후 전남지역 ‘가고 싶은 섬’가꾸기 사업지를 비롯해 경남 외도, 일본 ‘예술의 섬’나오시마, 중국 저우산 군도를 방문하는 등 지금까지 국내외 29개 섬을 방문했다.  노해섭  기자 nogary@",7.71,66.01,1.14,2.17,22.98,통일
"[광주CBS 김형로 기자]광주 전남에 대설 특보가 이어진 가운데 윤장현 광주광역시장은 폭설 이틀째부터 직접 제설작업을 챙기는 등 적극적 행정을 펼쳤으나 이낙연 전라남도지사가 재난 상황실을 잠깐 들르는 데 그쳐 대조를 보였다.  지난 23일부터 25일까지 눈 폭탄이 쏟아지면서 전남 장성 11동과 영광 1동 등 비닐하우스 12동이 내린 눈의 무게를 이기지 못해 붕괴됐으며 화순의 소 축사 1동과 영광의 돼지 축사 1동도 파손되는 전남에 폭설 피해가 속출했다.  ◇ 李 지사, 재난 상황실 잠깐 들러 직원 격려 그쳐  상황이 이런데도 이낙연 전남도지사는 24일 오후 7시쯤 잠깐 도청 재난안전 상황실을 잠깐 들러 직원들을 격려하는 데 그쳤다.  ◇ 李 지사, 25일 뒤늦게 폭설 피해 현장 방문  이 지사는 뒤늦은 25일에야 대설 대응 태세 강화를 지시하고 폭설로 비닐하우스 11동이 무너진 장성 지역을 현장 방문하는 등 늑장 행정을 펼치고 있다.  이 지사는 이어 제설 작업은 전 공무원을 동원해서라도 이른 시일 내 주민들 통행에 지장 없도록 추진할 것을 시달했다.  특히 이 지사는 고립된 민가나 취약주택 등 위험지역을 파악해서 군부대 인원과 민간 장비 등을 지원받아 눈 치우기를 해 달라고 당부했다.  ◇ 尹 시장, 폭설 이틀째부터 제설 대책 직접 챙겨  이에 반해 윤장현 광주광역시장은 24일 새벽 동구 학동 제설작업 현장과 북구 건국동 시 종합건설본부 자재창고를 찾아 제설용품 비축현황을 점검했다.  윤 시장은 또한, 인근 시내버스 차고지에 들러 빙판길 안전운전과 승차 시 낙상사고 예방을 당부하고, 폭설에 붕괴 우려가 큰 건국동 딸기 하우스를 찾아 시설농가 밀집지역에 직접 공무원을 배치해 예찰 활동 강화를 지시하기도 했다.  윤 시장은 이와 함께 24일 시 재난안전상황실에서 주재한 비상대책회의에서 ""가용 가능한 인력과 장비를 총동원해 설해(雪害) 예방에 최선을 다해 달라""고 주문하는 등 이 지사보다 적극적으로 제설 작업을 챙겨 대조를 보였다.  khn5029@hanmail.net  저작권자 © CBS 노컷뉴스(www.nocutnews.co.kr) 무단전재 및 재배포 금지",14.38,60.98,3.99,17.09,3.55,통일
"특히 광주에서 남악신도시로 자가용을 이용해 출근했던 공무원들은 지각을 피하기 위해 빙판길 위에서 식은땀을 흘리며 운전대를 잡아야 했다.  이 지사는 지난 주말과 휴일 공식행사와 가족 일정때문에 서울에서 머물다 24일 오후에 KTX를 타고 전남도청 인근 관사로 돌아왔다.  전남도는 지난 24일 도민안전실장 주재로 13개 협업부서가 재난 상황판단 회의를 가졌으며 제설과 폭설피해 등 분야별 예방 대책을 추진했다.  전남도 관계자는 ""전남도 재난대응 매뉴얼에는 공무원 출근시간 조정이 포함돼 있지 않다""며 ""이낙연 지사는 전화로 폭설 피해 예방에 만전을 기하도록 지시했다""고 말했다.  이 지사는 25일 오전 전남도 재난안전대책본부를 방문해 ""도민의 생명과 재산 보호를 위한 적극적, 선제적 대응이 무엇보다 중요하다""며 ""특히 인명피해가 발생하지 않도록 서민과 취약계층 보호에 만전을 기해달라""고 당부했다. 이어 이 지사는 장성 등 폭설피해 현장을 둘러볼 예정이다.  이번 폭설과 한파로 광주와 전남에서는 비닐하우스·축사 붕괴 등 재산피해와 인명사고가 잇따라 발생했다.  mdhnews@newsis.com",5.81,59.23,1.91,2.66,30.38,통일
